Crash ID,Crash Type,Speed Limit,Time,Year,Month,Dayweek,Day of week,Time of day
20201213,Single,50,2:00,2020,8,Saturday,Weekend,Night
20201189,Single,60,2:12,2020,8,Saturday,Weekend,Night
20203153,Single,80,3:00,2020,8,Saturday,Weekend,Night
20201088,Single,100,8:35,2020,8,Saturday,Weekend,Day
20202157,Single,100,9:55,2020,8,Saturday,Weekend,Day
20201092,Single,80,10:00,2020,8,Saturday,Weekend,Day
20203057,Single,90,10:00,2020,8,Saturday,Weekend,Day
20206014,Single,80,11:25,2020,8,Saturday,Weekend,Day
20203212,Single,100,12:00,2020,8,Saturday,Weekend,Day
20202128,Single,50,12:40,2020,8,Saturday,Weekend,Day
20202156,Single,60,13:18,2020,8,Saturday,Weekend,Day
20202032,Single,100,13:40,2020,8,Saturday,Weekend,Day
20202177,Single,60,13:40,2020,8,Saturday,Weekend,Day
20206012,Multiple,100,14:30,2020,8,Saturday,Weekend,Day
20202015,Single,110,15:30,2020,8,Saturday,Weekend,Day
20201003,Single,70,16:33,2020,8,Saturday,Weekend,Day
20207024,Multiple,130,17:00,2020,8,Saturday,Weekend,Day
20201066,Multiple,100,17:30,2020,8,Saturday,Weekend,Day
20203194,Single,60,18:00,2020,8,Saturday,Weekend,Night
20207002,Single,110,22:00,2020,8,Saturday,Weekend,Night
20206028,Single,60,0:40,2020,8,Sunday,Weekend,Night
20203142,Single,50,1:00,2020,8,Sunday,Weekend,Night
20203064,Single,50,8:00,2020,8,Sunday,Weekend,Day
20203106,Single,60,9:00,2020,8,Sunday,Weekend,Day
20203184,Single,80,10:00,2020,8,Sunday,Weekend,Day
20203206,Single,100,11:00,2020,8,Sunday,Weekend,Day
20205002,Single,110,11:20,2020,8,Sunday,Weekend,Day
20202065,Single,100,11:55,2020,8,Sunday,Weekend,Day
20203188,Single,100,13:00,2020,8,Sunday,Weekend,Day
20205098,Single,80,15:53,2020,8,Sunday,Weekend,Day
20201162,Multiple,100,16:13,2020,8,Sunday,Weekend,Day
20207001,Single,100,16:15,2020,8,Sunday,Weekend,Day
20203030,Multiple,60,17:00,2020,8,Sunday,Weekend,Day
20202099,Single,60,18:12,2020,8,Sunday,Weekend,Night
20202035,Single,70,2:31,2020,8,Thursday,Weekday,Night
20202090,Single,60,5:34,2020,8,Thursday,Weekday,Night
20201239,Single,70,7:10,2020,8,Thursday,Weekday,Day
20206018,Multiple,90,8:40,2020,8,Thursday,Weekday,Day
20203123,Single,110,9:00,2020,8,Thursday,Weekday,Day
20205027,Single,90,10:45,2020,8,Thursday,Weekday,Day
20205074,Single,100,15:35,2020,8,Thursday,Weekday,Day
20201126,Single,50,18:05,2020,8,Thursday,Weekday,Night
20203132,Single,60,19:00,2020,8,Thursday,Weekday,Night
20205130,Single,90,21:55,2020,8,Thursday,Weekday,Night
20207028,Single,130,4:00,2020,8,Tuesday,Weekday,Night
20202106,Single,100,8:40,2020,8,Tuesday,Weekday,Day
20201241,Single,100,10:30,2020,8,Tuesday,Weekday,Day
20203236,Single,80,14:00,2020,8,Tuesday,Weekday,Day
20205111,Single,80,17:00,2020,8,Tuesday,Weekday,Day
20202075,Single,100,17:53,2020,8,Tuesday,Weekday,Day
20203234,Single,70,19:00,2020,8,Tuesday,Weekday,Night
20204037,Single,60,19:23,2020,8,Tuesday,Weekday,Night
20203033,Single,100,22:00,2020,8,Tuesday,Weekday,Night
20201044,Single,100,23:25,2020,8,Tuesday,Weekday,Night
20203094,Multiple,80,0:00,2020,8,Wednesday,Weekday,Night
20205015,Multiple,110,0:01,2020,8,Wednesday,Weekday,Night
20201204,Single,100,11:45,2020,8,Wednesday,Weekday,Day
20203157,Single,100,13:00,2020,8,Wednesday,Weekday,Day
20201187,Multiple,50,14:00,2020,8,Wednesday,Weekday,Day
20203135,Single,80,15:00,2020,8,Wednesday,Weekday,Day
20201137,Single,100,15:50,2020,8,Wednesday,Weekday,Day
20204082,Single,60,18:25,2020,8,Wednesday,Weekday,Night
20201056,Single,100,0:30,2020,7,Friday,Weekday,Night
20203171,Single,100,8:00,2020,7,Friday,Weekday,Day
20202145,Single,100,12:24,2020,7,Friday,Weekday,Day
20201140,Single,100,12:30,2020,7,Friday,Weekday,Day
20203198,Single,50,13:00,2020,7,Friday,Weekday,Day
20201138,Single,110,15:00,2020,7,Friday,Weekday,Day
20201007,Single,100,16:00,2020,7,Friday,Weekday,Day
20203043,Single,110,17:00,2020,7,Friday,Weekday,Day
20201016,Single,100,18:05,2020,7,Friday,Weekend,Night
20204036,Single,90,18:06,2020,7,Friday,Weekend,Night
20202069,Single,50,19:15,2020,7,Friday,Weekend,Night
20207019,Single,80,20:00,2020,7,Friday,Weekend,Night
20205050,Single,100,20:30,2020,7,Friday,Weekend,Night
20202176,Multiple,100,21:46,2020,7,Friday,Weekend,Night
20207011,Single,130,23:20,2020,7,Friday,Weekend,Night
20205072,Single,70,23:41,2020,7,Friday,Weekend,Night
20203029,Single,100,7:00,2020,7,Monday,Weekday,Day
20205093,Single,100,11:54,2020,7,Monday,Weekday,Day
20202023,Single,80,13:43,2020,7,Monday,Weekday,Day
20203093,Single,100,14:00,2020,7,Monday,Weekday,Day
20208003,Single,70,14:45,2020,7,Monday,Weekday,Day
20201159,Single,100,15:20,2020,7,Monday,Weekday,Day
20201063,Single,100,16:50,2020,7,Monday,Weekday,Day
20201087,Single,40,16:50,2020,7,Monday,Weekday,Day
20203018,Single,60,19:00,2020,7,Monday,Weekday,Night
20206020,Single,110,19:40,2020,7,Monday,Weekday,Night
20205031,Single,100,20:09,2020,7,Monday,Weekday,Night
20202091,Single,60,0:13,2020,7,Saturday,Weekend,Night
20202159,Single,60,1:25,2020,7,Saturday,Weekend,Night
20203005,Single,100,3:00,2020,7,Saturday,Weekend,Night
20203042,Single,80,10:00,2020,7,Saturday,Weekend,Day
20203209,Multiple,80,12:00,2020,7,Saturday,Weekend,Day
20205117,Single,110,13:48,2020,7,Saturday,Weekend,Day
20203109,Single,80,15:00,2020,7,Saturday,Weekend,Day
20201102,Multiple,100,15:20,2020,7,Saturday,Weekend,Day
20205025,Single,90,15:30,2020,7,Saturday,Weekend,Day
20201195,Single,100,15:35,2020,7,Saturday,Weekend,Day
20204069,Single,100,17:30,2020,7,Saturday,Weekend,Day
20201224,Single,70,19:30,2020,7,Saturday,Weekend,Night
20201084,Single,50,23:10,2020,7,Saturday,Weekend,Night
20201198,Single,60,2:20,2020,7,Sunday,Weekend,Night
20203107,Single,80,6:00,2020,7,Sunday,Weekend,Day
20201040,Single,60,9:55,2020,7,Sunday,Weekend,Day
20204039,Single,80,10:17,2020,7,Sunday,Weekend,Day
20201240,Single,100,12:00,2020,7,Sunday,Weekend,Day
20204063,Single,90,16:38,2020,7,Sunday,Weekend,Day
20204022,Single,110,18:50,2020,7,Sunday,Weekend,Night
20203245,Single,60,19:00,2020,7,Sunday,Weekend,Night
20203035,Single,100,19:00,2020,7,Sunday,Weekend,Night
20203001,Single,100,20:00,2020,7,Sunday,Weekend,Night
20205056,Single,100,5:09,2020,7,Thursday,Weekday,Night
20202050,Single,80,5:35,2020,7,Thursday,Weekday,Night
20202116,Single,60,7:50,2020,7,Thursday,Weekday,Day
20202122,Single,100,8:10,2020,7,Thursday,Weekday,Day
20202101,Single,100,10:40,2020,7,Thursday,Weekday,Day
20203056,Single,50,11:00,2020,7,Thursday,Weekday,Day
20203210,Single,60,12:00,2020,7,Thursday,Weekday,Day
20202014,Single,100,17:13,2020,7,Thursday,Weekday,Day
20203243,Single,100,19:00,2020,7,Thursday,Weekday,Night
20201080,Single,100,20:15,2020,7,Thursday,Weekday,Night
20201120,Single,60,21:20,2020,7,Thursday,Weekday,Night
20205133,Single,110,23:28,2020,7,Thursday,Weekday,Night
20203046,Single,50,6:00,2020,7,Tuesday,Weekday,Day
20201130,Single,100,7:20,2020,7,Tuesday,Weekday,Day
20204076,Single,110,9:20,2020,7,Tuesday,Weekday,Day
20201211,Single,80,11:40,2020,7,Tuesday,Weekday,Day
20203225,Single,80,15:00,2020,7,Tuesday,Weekday,Day
20206015,Single,70,15:30,2020,7,Tuesday,Weekday,Day
20203122,Single,60,17:00,2020,7,Tuesday,Weekday,Day
20202076,Single,100,18:04,2020,7,Tuesday,Weekday,Night
20201135,Single,80,21:15,2020,7,Tuesday,Weekday,Night
20203081,Single,100,4:00,2020,7,Wednesday,Weekday,Night
20205081,Single,110,6:30,2020,7,Wednesday,Weekday,Day
20205032,Single,50,8:30,2020,7,Wednesday,Weekday,Day
20204075,Single,60,8:44,2020,7,Wednesday,Weekday,Day
20207025,Single,130,10:25,2020,7,Wednesday,Weekday,Day
20204085,Single,110,10:43,2020,7,Wednesday,Weekday,Day
20204034,Single,100,11:40,2020,7,Wednesday,Weekday,Day
20201163,Single,100,12:13,2020,7,Wednesday,Weekday,Day
20205033,Single,70,12:15,2020,7,Wednesday,Weekday,Day
20201172,Single,100,13:40,2020,7,Wednesday,Weekday,Day
20201181,Single,40,15:05,2020,7,Wednesday,Weekday,Day
20204017,Single,110,18:26,2020,7,Wednesday,Weekday,Night
20203241,Single,60,19:00,2020,7,Wednesday,Weekday,Night
20202154,Multiple,100,22:50,2020,7,Wednesday,Weekday,Night
20203108,Multiple,100,1:00,2020,6,Friday,Weekday,Night
20205036,Single,60,8:56,2020,6,Friday,Weekday,Day
20203187,Single,50,9:00,2020,6,Friday,Weekday,Day
20202089,Single,40,9:30,2020,6,Friday,Weekday,Day
20203136,Single,80,11:00,2020,6,Friday,Weekday,Day
20203009,Single,100,14:00,2020,6,Friday,Weekday,Day
20202084,Single,80,15:19,2020,6,Friday,Weekday,Day
20201101,Single,80,15:30,2020,6,Friday,Weekday,Day
20201094,Single,80,16:10,2020,6,Friday,Weekday,Day
20203008,Single,100,17:00,2020,6,Friday,Weekday,Day
20201124,Single,110,19:51,2020,6,Friday,Weekend,Night
20205064,Single,60,21:04,2020,6,Friday,Weekend,Night
20203217,Single,70,22:00,2020,6,Friday,Weekend,Night
20203037,Single,80,0:00,2020,6,Monday,Weekend,Night
20203075,Single,100,1:00,2020,6,Monday,Weekend,Night
20203204,Single,60,5:00,2020,6,Monday,Weekend,Night
20203249,Single,50,9:00,2020,6,Monday,Weekday,Day
20202034,Single,80,9:30,2020,6,Monday,Weekday,Day
20201041,Single,50,11:50,2020,6,Monday,Weekday,Day
20205019,Multiple,110,11:59,2020,6,Monday,Weekday,Day
20201257,Single,80,13:14,2020,6,Monday,Weekday,Day
20205052,Single,110,15:55,2020,6,Monday,Weekday,Day
20205073,Single,60,18:35,2020,6,Monday,Weekday,Night
20207020,Single,100,19:00,2020,6,Monday,Weekday,Night
20207023,Single,110,1:00,2020,6,Saturday,Weekend,Night
20202110,Multiple,100,9:55,2020,6,Saturday,Weekend,Day
20202093,Single,100,12:50,2020,6,Saturday,Weekend,Day
20201125,Single,100,13:30,2020,6,Saturday,Weekend,Day
20201062,Single,60,13:35,2020,6,Saturday,Weekend,Day
20201067,Single,80,14:30,2020,6,Saturday,Weekend,Day
20205125,Single,110,15:00,2020,6,Saturday,Weekend,Day
20203060,Single,110,15:00,2020,6,Saturday,Weekend,Day
20202195,Multiple,100,17:25,2020,6,Saturday,Weekend,Day
20203101,Single,60,21:00,2020,6,Saturday,Weekend,Night
20201142,Single,80,0:20,2020,6,Sunday,Weekend,Night
20205053,Single,70,0:32,2020,6,Sunday,Weekend,Night
20203080,Multiple,70,1:00,2020,6,Sunday,Weekend,Night
20203041,Multiple,70,4:00,2020,6,Sunday,Weekend,Night
20207006,Single,100,10:20,2020,6,Sunday,Weekend,Day
20202114,Single,100,12:08,2020,6,Sunday,Weekend,Day
20203096,Single,70,13:00,2020,6,Sunday,Weekend,Day
20204011,Single,60,14:20,2020,6,Sunday,Weekend,Day
20202164,Single,100,14:21,2020,6,Sunday,Weekend,Day
20203218,Multiple,80,15:00,2020,6,Sunday,Weekend,Day
20201220,Single,50,15:00,2020,6,Sunday,Weekend,Day
20201234,Single,80,17:00,2020,6,Sunday,Weekend,Day
20201004,Single,80,3:30,2020,6,Thursday,Weekday,Night
20202012,Single,60,16:40,2020,6,Thursday,Weekday,Day
20201258,Single,80,17:40,2020,6,Thursday,Weekday,Day
20201252,Single,70,19:30,2020,6,Thursday,Weekday,Night
20201026,Single,60,22:05,2020,6,Thursday,Weekday,Night
20205022,Single,100,3:39,2020,6,Tuesday,Weekday,Night
20202119,Single,60,4:25,2020,6,Tuesday,Weekday,Night
20201052,Single,100,5:25,2020,6,Tuesday,Weekday,Night
20203229,Single,60,7:00,2020,6,Tuesday,Weekday,Day
20202193,Single,100,8:20,2020,6,Tuesday,Weekday,Day
20203079,Single,80,9:00,2020,6,Tuesday,Weekday,Day
20204050,Single,50,10:35,2020,6,Tuesday,Weekday,Day
20201233,Single,100,11:00,2020,6,Tuesday,Weekday,Day
20201146,Single,60,17:45,2020,6,Tuesday,Weekday,Day
20205065,Single,110,18:00,2020,6,Tuesday,Weekday,Night
20202028,Single,50,18:30,2020,6,Tuesday,Weekday,Night
20203127,Single,70,19:00,2020,6,Tuesday,Weekday,Night
20205123,Single,50,1:00,2020,6,Wednesday,Weekday,Night
20203077,Single,50,5:00,2020,6,Wednesday,Weekday,Night
20202171,Single,60,11:00,2020,6,Wednesday,Weekday,Day
20201039,Single,60,11:25,2020,6,Wednesday,Weekday,Day
20205071,Single,100,13:30,2020,6,Wednesday,Weekday,Day
20201129,Single,100,14:00,2020,6,Wednesday,Weekday,Day
20201031,Single,100,14:48,2020,6,Wednesday,Weekday,Day
20201177,Single,40,15:40,2020,6,Wednesday,Weekday,Day
20202178,Single,60,17:36,2020,6,Wednesday,Weekday,Day
20205120,Single,70,7:13,2020,5,Friday,Weekday,Day
20201218,Single,60,14:00,2020,5,Friday,Weekday,Day
20203121,Single,100,15:00,2020,5,Friday,Weekday,Day
20201193,Single,100,18:20,2020,5,Friday,Weekend,Night
20205063,Multiple,80,19:45,2020,5,Friday,Weekend,Night
20204015,Multiple,80,19:46,2020,5,Friday,Weekend,Night
20205094,Multiple,80,20:00,2020,5,Friday,Weekend,Night
20205057,Single,50,23:48,2020,5,Friday,Weekend,Night
20206027,Single,100,5:30,2020,5,Monday,Weekend,Night
20202108,Single,60,6:40,2020,5,Monday,Weekday,Day
20203087,Single,100,8:00,2020,5,Monday,Weekday,Day
20203125,Single,80,10:00,2020,5,Monday,Weekday,Day
20202007,Single,50,18:39,2020,5,Monday,Weekday,Night
20201131,Multiple,80,20:10,2020,5,Monday,Weekday,Night
20203020,Single,60,1:00,2020,5,Saturday,Weekend,Night
20203165,Single,100,2:00,2020,5,Saturday,Weekend,Night
20202022,Single,100,2:57,2020,5,Saturday,Weekend,Night
20202051,Single,70,7:34,2020,5,Saturday,Weekend,Day
20203045,Single,50,10:00,2020,5,Saturday,Weekend,Day
20201169,Single,50,11:55,2020,5,Saturday,Weekend,Day
20201238,Single,50,12:00,2020,5,Saturday,Weekend,Day
20203104,Single,60,13:00,2020,5,Saturday,Weekend,Day
20201086,Single,110,13:30,2020,5,Saturday,Weekend,Day
20201225,Multiple,60,15:05,2020,5,Saturday,Weekend,Day
20204007,Multiple,100,15:59,2020,5,Saturday,Weekend,Day
20205066,Single,110,16:50,2020,5,Saturday,Weekend,Day
20201150,Single,50,17:10,2020,5,Saturday,Weekend,Day
20203246,Single,50,19:00,2020,5,Saturday,Weekend,Night
20201219,Single,110,23:25,2020,5,Saturday,Weekend,Night
20201191,Single,100,2:30,2020,5,Sunday,Weekend,Night
20202139,Single,80,4:40,2020,5,Sunday,Weekend,Night
20203031,Single,100,11:00,2020,5,Sunday,Weekend,Day
20203112,Single,80,11:00,2020,5,Sunday,Weekend,Day
20207018,Single,60,12:00,2020,5,Sunday,Weekend,Day
20201188,Single,100,16:30,2020,5,Sunday,Weekend,Day
20202038,Single,60,17:20,2020,5,Sunday,Weekend,Day
20204047,Single,40,17:46,2020,5,Sunday,Weekend,Day
20203090,Single,80,18:00,2020,5,Sunday,Weekend,Night
20201136,Single,50,23:30,2020,5,Sunday,Weekend,Night
20203004,Single,100,2:00,2020,5,Thursday,Weekday,Night
20202029,Multiple,100,15:03,2020,5,Thursday,Weekday,Day
20203126,Single,60,16:00,2020,5,Thursday,Weekday,Day
20201174,Multiple,80,16:30,2020,5,Thursday,Weekday,Day
20201208,Single,50,16:30,2020,5,Thursday,Weekday,Day
20205018,Single,110,16:35,2020,5,Thursday,Weekday,Day
20201019,Single,70,16:50,2020,5,Thursday,Weekday,Day
20205091,Multiple,110,17:15,2020,5,Thursday,Weekday,Day
20204046,Single,100,17:40,2020,5,Thursday,Weekday,Day
20203202,Multiple,100,18:00,2020,5,Thursday,Weekday,Night
20203208,Single,50,20:00,2020,5,Thursday,Weekday,Night
20202169,Single,100,23:00,2020,5,Thursday,Weekday,Night
20204028,Single,80,2:30,2020,5,Tuesday,Weekday,Night
20202046,Single,100,3:30,2020,5,Tuesday,Weekday,Night
20205026,Single,60,6:30,2020,5,Tuesday,Weekday,Day
20205007,Single,110,7:15,2020,5,Tuesday,Weekday,Day
20201001,Single,50,13:11,2020,5,Tuesday,Weekday,Day
20203066,Single,60,14:00,2020,5,Tuesday,Weekday,Day
20205024,Single,110,15:52,2020,5,Tuesday,Weekday,Day
20202129,Single,50,17:30,2020,5,Tuesday,Weekday,Day
20202019,Single,80,22:00,2020,5,Tuesday,Weekday,Night
20202073,Single,100,4:39,2020,5,Wednesday,Weekday,Night
20202153,Single,100,5:46,2020,5,Wednesday,Weekday,Night
20203115,Single,100,13:00,2020,5,Wednesday,Weekday,Day
20203088,Single,70,13:00,2020,5,Wednesday,Weekday,Day
20205047,Single,80,14:36,2020,5,Wednesday,Weekday,Day
20202191,Single,100,15:47,2020,5,Wednesday,Weekday,Day
20205075,Single,70,16:10,2020,5,Wednesday,Weekday,Day
20206006,Single,50,16:22,2020,5,Wednesday,Weekday,Day
20203189,Single,80,18:00,2020,5,Wednesday,Weekday,Night
20201194,Single,100,22:40,2020,5,Wednesday,Weekday,Night
20203025,Single,50,0:00,2020,4,Friday,Weekday,Night
20203086,Multiple,100,5:00,2020,4,Friday,Weekday,Night
20203161,Single,60,5:00,2020,4,Friday,Weekday,Night
20202081,Single,100,6:41,2020,4,Friday,Weekday,Day
20203168,Single,60,14:00,2020,4,Friday,Weekday,Day
20202140,Single,30,17:29,2020,4,Friday,Weekday,Day
20205058,Single,110,17:54,2020,4,Friday,Weekday,Day
20201079,Single,50,20:30,2020,4,Friday,Weekend,Night
20204025,Single,80,20:35,2020,4,Friday,Weekend,Night
20202125,Multiple,110,21:10,2020,4,Friday,Weekend,Night
20204079,Single,100,21:28,2020,4,Friday,Weekend,Night
20202144,Single,100,4:50,2020,4,Monday,Weekend,Night
20203065,Single,60,6:00,2020,4,Monday,Weekday,Day
20201009,Single,80,15:50,2020,4,Monday,Weekday,Day
20203100,Single,100,18:00,2020,4,Monday,Weekday,Night
20203069,Single,70,7:00,2020,4,Saturday,Weekend,Day
20201036,Single,70,7:50,2020,4,Saturday,Weekend,Day
20208004,Multiple,80,11:30,2020,4,Saturday,Weekend,Day
20205016,Single,80,13:03,2020,4,Saturday,Weekend,Day
20204033,Multiple,60,13:40,2020,4,Saturday,Weekend,Day
20201222,Single,100,13:45,2020,4,Saturday,Weekend,Day
20201053,Single,60,13:48,2020,4,Saturday,Weekend,Day
20201061,Single,50,15:10,2020,4,Saturday,Weekend,Day
20203061,Single,60,19:00,2020,4,Saturday,Weekend,Night
20203215,Single,50,19:00,2020,4,Saturday,Weekend,Night
20201082,Single,80,0:05,2020,4,Sunday,Weekend,Night
20203023,Single,80,1:00,2020,4,Sunday,Weekend,Night
20205078,Single,110,2:00,2020,4,Sunday,Weekend,Night
20201122,Single,60,9:35,2020,4,Sunday,Weekend,Day
20204006,Single,60,12:15,2020,4,Sunday,Weekend,Day
20202186,Single,80,13:26,2020,4,Sunday,Weekend,Day
20203078,Single,100,15:00,2020,4,Sunday,Weekend,Day
20201013,Multiple,80,15:40,2020,4,Sunday,Weekend,Day
20203120,Single,100,17:00,2020,4,Sunday,Weekend,Day
20207027,Single,100,22:54,2020,4,Sunday,Weekend,Night
20201176,Single,80,2:30,2020,4,Thursday,Weekday,Night
20201152,Single,100,6:00,2020,4,Thursday,Weekday,Day
20203028,Single,100,8:00,2020,4,Thursday,Weekday,Day
20202121,Single,80,10:00,2020,4,Thursday,Weekday,Day
20204078,Single,80,11:04,2020,4,Thursday,Weekday,Day
20201068,Single,60,12:50,2020,4,Thursday,Weekday,Day
20201014,Single,90,12:55,2020,4,Thursday,Weekday,Day
20202183,Single,100,13:57,2020,4,Thursday,Weekday,Day
20203003,Single,80,16:00,2020,4,Thursday,Weekday,Day
20202002,Single,80,5:59,2020,4,Tuesday,Weekday,Night
20201149,Single,100,7:15,2020,4,Tuesday,Weekday,Day
20203221,Single,60,12:00,2020,4,Tuesday,Weekday,Day
20205080,Single,80,15:40,2020,4,Tuesday,Weekday,Day
20201184,Single,50,16:30,2020,4,Tuesday,Weekday,Day
20205046,Single,50,17:18,2020,4,Tuesday,Weekday,Day
20206004,Single,100,20:00,2020,4,Tuesday,Weekday,Night
20203248,Single,70,21:00,2020,4,Tuesday,Weekday,Night
20202057,Single,50,0:33,2020,4,Wednesday,Weekday,Night
20201141,Single,60,5:20,2020,4,Wednesday,Weekday,Night
20205097,Single,110,6:15,2020,4,Wednesday,Weekday,Day
20201214,Single,80,6:30,2020,4,Wednesday,Weekday,Day
20201010,Single,60,6:53,2020,4,Wednesday,Weekday,Day
20201127,Single,60,8:25,2020,4,Wednesday,Weekday,Day
20203054,Single,100,9:00,2020,4,Wednesday,Weekday,Day
20201057,Single,100,9:30,2020,4,Wednesday,Weekday,Day
20205034,Multiple,60,10:01,2020,4,Wednesday,Weekday,Day
20205008,Single,100,10:24,2020,4,Wednesday,Weekday,Day
20201099,Single,80,10:31,2020,4,Wednesday,Weekday,Day
20201246,Single,50,11:15,2020,4,Wednesday,Weekday,Day
20202006,Single,60,12:55,2020,4,Wednesday,Weekday,Day
20203138,Single,50,18:00,2020,4,Wednesday,Weekday,Night
20203091,Single,50,18:00,2020,4,Wednesday,Weekday,Night
20204041,Single,100,19:00,2020,4,Wednesday,Weekday,Night
20202138,Single,100,20:30,2020,4,Wednesday,Weekday,Night
20202162,Single,100,22:00,2020,4,Wednesday,Weekday,Night
20206017,Single,100,0:15,2020,3,Friday,Weekday,Night
20201029,Single,100,8:30,2020,3,Friday,Weekday,Day
20203192,Single,100,10:00,2020,3,Friday,Weekday,Day
20201256,Single,50,14:05,2020,3,Friday,Weekday,Day
20205038,Single,60,14:35,2020,3,Friday,Weekday,Day
20203240,Multiple,100,15:00,2020,3,Friday,Weekday,Day
20201216,Single,70,18:05,2020,3,Friday,Weekend,Night
20202077,Single,100,19:20,2020,3,Friday,Weekend,Night
20205070,Single,90,5:05,2020,3,Monday,Weekend,Night
20202135,Single,80,6:47,2020,3,Monday,Weekday,Day
20202182,Single,100,7:05,2020,3,Monday,Weekday,Day
20202181,Single,100,8:30,2020,3,Monday,Weekday,Day
20203140,Single,70,11:00,2020,3,Monday,Weekday,Day
20202017,Single,50,12:00,2020,3,Monday,Weekday,Day
20202005,Single,60,12:24,2020,3,Monday,Weekday,Day
20205103,Single,110,12:50,2020,3,Monday,Weekday,Day
20202042,Single,50,12:55,2020,3,Monday,Weekday,Day
20202027,Single,60,15:16,2020,3,Monday,Weekday,Day
20203186,Single,60,17:00,2020,3,Monday,Weekday,Day
20201077,Single,60,18:15,2020,3,Monday,Weekday,Night
20203231,Single,60,19:00,2020,3,Monday,Weekday,Night
20203150,Single,80,23:00,2020,3,Monday,Weekday,Night
20204058,Single,100,0:00,2020,3,Saturday,Weekend,Night
20202155,Single,80,0:26,2020,3,Saturday,Weekend,Night
20202173,Single,100,1:05,2020,3,Saturday,Weekend,Night
20202074,Single,60,4:17,2020,3,Saturday,Weekend,Night
20201183,Single,50,4:21,2020,3,Saturday,Weekend,Night
20205006,Single,80,4:23,2020,3,Saturday,Weekend,Night
20205126,Single,110,4:49,2020,3,Saturday,Weekend,Night
20201168,Single,100,6:05,2020,3,Saturday,Weekend,Day
20205062,Single,110,6:45,2020,3,Saturday,Weekend,Day
20203085,Single,60,9:00,2020,3,Saturday,Weekend,Day
20204027,Single,110,10:30,2020,3,Saturday,Weekend,Day
20202055,Single,80,12:40,2020,3,Saturday,Weekend,Day
20204014,Single,100,12:43,2020,3,Saturday,Weekend,Day
20202146,Single,60,14:16,2020,3,Saturday,Weekend,Day
20204045,Single,80,14:28,2020,3,Saturday,Weekend,Day
20204077,Single,90,15:17,2020,3,Saturday,Weekend,Day
20204064,Single,100,15:35,2020,3,Saturday,Weekend,Day
20205076,Single,60,16:35,2020,3,Saturday,Weekend,Day
20202113,Single,40,19:27,2020,3,Saturday,Weekend,Night
20202030,Single,100,21:40,2020,3,Saturday,Weekend,Night
20203082,Single,60,22:00,2020,3,Saturday,Weekend,Night
20205113,Multiple,110,23:04,2020,3,Saturday,Weekend,Night
20203026,Single,50,0:00,2020,3,Sunday,Weekend,Night
20201192,Single,100,0:10,2020,3,Sunday,Weekend,Night
20204024,Single,100,2:35,2020,3,Sunday,Weekend,Night
20203145,Single,50,3:00,2020,3,Sunday,Weekend,Night
20204056,Single,110,9:50,2020,3,Sunday,Weekend,Day
20203151,Single,60,10:00,2020,3,Sunday,Weekend,Day
20203170,Multiple,100,11:00,2020,3,Sunday,Weekend,Day
20204051,Single,110,12:27,2020,3,Sunday,Weekend,Day
20201221,Single,80,12:30,2020,3,Sunday,Weekend,Day
20201109,Single,90,12:40,2020,3,Sunday,Weekend,Day
20201113,Single,100,14:30,2020,3,Sunday,Weekend,Day
20202148,Single,100,15:36,2020,3,Sunday,Weekend,Day
20201117,Single,50,22:27,2020,3,Sunday,Weekend,Night
20201083,Single,50,23:45,2020,3,Sunday,Weekend,Night
20202117,Single,70,0:05,2020,3,Thursday,Weekday,Night
20204057,Single,110,6:49,2020,3,Thursday,Weekday,Day
20203182,Single,60,8:00,2020,3,Thursday,Weekday,Day
20201260,Single,60,9:30,2020,3,Thursday,Weekday,Day
20203180,Single,100,11:00,2020,3,Thursday,Weekday,Day
20201097,Single,100,13:10,2020,3,Thursday,Weekday,Day
20204026,Single,50,13:23,2020,3,Thursday,Weekday,Day
20202165,Single,40,13:40,2020,3,Thursday,Weekday,Day
20203059,Single,60,19:00,2020,3,Thursday,Weekday,Night
20201248,Single,100,21:17,2020,3,Thursday,Weekday,Night
20203169,Single,100,0:00,2020,3,Tuesday,Weekday,Night
20201147,Single,110,2:20,2020,3,Tuesday,Weekday,Night
20202043,Single,50,3:10,2020,3,Tuesday,Weekday,Night
20202067,Single,60,4:05,2020,3,Tuesday,Weekday,Night
20203183,Single,100,5:00,2020,3,Tuesday,Weekday,Night
20205012,Single,110,6:20,2020,3,Tuesday,Weekday,Day
20201228,Single,50,6:50,2020,3,Tuesday,Weekday,Day
20203174,Single,80,10:00,2020,3,Tuesday,Weekday,Day
20203073,Single,80,10:00,2020,3,Tuesday,Weekday,Day
20201017,Single,100,11:30,2020,3,Tuesday,Weekday,Day
20201227,Single,70,12:45,2020,3,Tuesday,Weekday,Day
20203141,Single,100,15:00,2020,3,Tuesday,Weekday,Day
20202036,Single,100,16:41,2020,3,Tuesday,Weekday,Day
20204070,Single,110,18:35,2020,3,Tuesday,Weekday,Night
20204002,Single,100,19:16,2020,3,Tuesday,Weekday,Night
20206001,Single,100,20:25,2020,3,Tuesday,Weekday,Night
20202137,Single,60,5:07,2020,3,Wednesday,Weekday,Night
20203016,Single,50,7:00,2020,3,Wednesday,Weekday,Day
20206013,Single,100,7:35,2020,3,Wednesday,Weekday,Day
