Crash_ID,Vehicle_ID
20212126,V3619
20218011,V3620
20212069,V3621
20211176,V3622
20213011,V3623
20212208,V3624
20211141,V3625
20211032,V3626
20214068,V3627
20211243,V3628
20211143,V3629
20212123,V3630
20212170,V3631
20215081,V3632
20213172,V3633
20211165,V3634
20212192,V3635
20213241,V3636
20213240,V3637
20215008,V3638
20214033,V3639
20214008,V3640
20213037,V3641
20211193,V3642
20214007,V3643
20217026,V3644
20213131,V3645
20211105,V3646
20215158,V3647
20214076,V3648
20215071,V3649
20213161,V3650
20212193,V3651
20211139,V3652
20215126,V3653
20211102,V3654
20217005,V3655
20211112,V3656
20212127,V3657
20213025,V3658
20211046,V3659
20214031,V3660
20213069,V3661
20211110,V3662
20214035,V3663
20211138,V3664
20213184,V3665
20216015,V3666
20215080,V3667
20212184,V3668
20213239,V3669
20212043,V3670
20217027,V3671
20215026,V3672
20215051,V3673
20215113,V3674
20213121,V3675
20212202,V3676
20211156,V3677
20212048,V3678
20212068,V3679
20213246,V3680
20215064,V3681
20214060,V3682
20212100,V3683
20213116,V3684
20215118,V3685
20211114,V3686
20211224,V3687
20213098,V3688
20211107,V3689
20211179,V3690
20218009,V3691
20211157,V3692
20215029,V3693
20213102,V3694
20215010,V3695
20215085,V3696
20215135,V3697
20212112,V3698
20212093,V3699
20211066,V3700
20212102,V3701
20214055,V3702
20213015,V3703
20215079,V3704
20211208,V3705
20213065,V3706
20211223,V3707
20211008,V3708
20211010,V3709
20215048,V3710
20214034,V3711
20215130,V3712
20212168,V3713
20215025,V3714
20212173,V3715
20211019,V3716
20215109,V3717
20215031,V3718
20211204,V3719
20213201,V3720
20215032,V3721
20215112,V3722
20211121,V3723
20215035,V3724
20213221,V3725
20214064,V3726
20214046,V3727
20213018,V3728
20212140,V3729
20213198,V3730
20216007,V3731
20203116,V3732
20203201,V3733
20203050,V3734
20201071,V3735
20203222,V3736
20203006,V3737
20202059,V3738
20203233,V3739
20202124,V3740
20205110,V3741
20205108,V3742
20206023,V3743
20202004,V3744
20203146,V3745
20203134,V3746
20204053,V3747
20203228,V3748
20201006,V3749
20202109,V3750
20203158,V3751
20204081,V3752
20202175,V3753
20204074,V3754
20203097,V3755
20203049,V3756
20201118,V3757
20201202,V3758
20203013,V3759
20204003,V3760
20205095,V3761
20203137,V3762
20202130,V3763
20207022,V3764
20205128,V3765
20204001,V3766
20201212,V3767
20203038,V3768
20201166,V3769
20204004,V3770
20205127,V3771
20201253,V3772
20201205,V3773
20202066,V3774
20202061,V3775
20201148,V3776
20203105,V3777
20203103,V3778
20201100,V3779
20202100,V3780
20202127,V3781
20202188,V3782
20201033,V3783
20201098,V3784
20203159,V3785
20203163,V3786
20207017,V3787
20201185,V3788
20203063,V3789
20204072,V3790
20205030,V3791
20203181,V3792
20201116,V3793
20203021,V3794
20204068,V3795
20203007,V3796
20201059,V3797
20201250,V3798
20207009,V3799
20201167,V3800
20202160,V3801
20203058,V3802
20203160,V3803
20201186,V3804
20201201,V3805
20205023,V3806
20202018,V3807
20203185,V3808
20201093,V3809
20203152,V3810
20201043,V3811
20207015,V3812
20202016,V3813
20203011,V3814
20206003,V3815
20205104,V3816
20201058,V3817
20205067,V3818
20205077,V3819
20203237,V3820
20201197,V3821
20203232,V3822
20204020,V3823
20201047,V3824
20203178,V3825
20206019,V3826
20201065,V3827
20205114,V3828
20203197,V3829
20203230,V3830
20203164,V3831
20203095,V3832
20201110,V3833
20201096,V3834
20203015,V3835
20201180,V3836
20201042,V3837
20201073,V3838
20203099,V3839
20201022,V3840
20204044,V3841
20202105,V3842
20203024,V3843
20203167,V3844
20205068,V3845
20201165,V3846
20202049,V3847
20204040,V3848
20205106,V3849
20207007,V3850
20201002,V3851
20202039,V3852
20201244,V3853
20207013,V3854
20205014,V3855
20201264,V3856
20206010,V3857
20201223,V3858
20203039,V3859
20201175,V3860
20202095,V3861
20203118,V3862
20201215,V3863
20201051,V3864
20201243,V3865
20203213,V3866
20205083,V3867
20204032,V3868
20205001,V3869
20204054,V3870
20205042,V3871
20203062,V3872
20203155,V3873
20202033,V3874
20203027,V3875
20204084,V3876
20202072,V3877
20202131,V3878
20202088,V3879
20205061,V3880
20203176,V3881
20204005,V3882
20202189,V3883
20204029,V3884
20207005,V3885
20204073,V3886
20201021,V3887
20203051,V3888
20202013,V3889
20202097,V3890
20203055,V3891
20204008,V3892
20205035,V3893
20202133,V3894
20205069,V3895
20204060,V3896
20202134,V3897
20203172,V3898
20202044,V3899
20201237,V3900
20201011,V3901
20203014,V3902
20201209,V3903
20205040,V3904
20204010,V3905
20203083,V3906
20205092,V3907
20203053,V3908
20202053,V3909
20203220,V3910
20203223,V3911
20206032,V3912
20205048,V3913
20202082,V3914
20202143,V3915
20203193,V3916
20201045,V3917
20201106,V3918
20207003,V3919
20203179,V3920
20204012,V3921
20203205,V3922
20203068,V3923
20202037,V3924
20202071,V3925
20204066,V3926
20202092,V3927
20203084,V3928
20202087,V3929
20201121,V3930
20201170,V3931
20205017,V3932
20203074,V3933
20202163,V3934
20207008,V3935
20201078,V3936
20201232,V3937
20203052,V3938
20202118,V3939
20204021,V3940
20205136,V3941
20202102,V3942
20206022,V3943
20203047,V3944
20203002,V3945
20202098,V3946
20205135,V3947
20203012,V3948
20205029,V3949
20205112,V3950
20202187,V3951
20201236,V3952
20205101,V3953
20203244,V3954
20203191,V3955
20203098,V3956
20203017,V3957
20203162,V3958
20202056,V3959
20205054,V3960
20204065,V3961
20201037,V3962
20203113,V3963
20203048,V3964
20202009,V3965
20205051,V3966
20201196,V3967
20201032,V3968
20203143,V3969
20201145,V3970
20207004,V3971
20202094,V3972
20203156,V3973
20204061,V3974
20201173,V3975
20204030,V3976
20201242,V3977
20201217,V3978
20205004,V3979
20206025,V3980
20203177,V3981
20205100,V3982
20204013,V3983
20202062,V3984
20202180,V3985
20201247,V3986
20203072,V3987
20203131,V3988
20205049,V3989
20202190,V3990
20203036,V3991
20203076,V3992
20201182,V3993
20205102,V3994
20205119,V3995
20202058,V3996
20201263,V3997
20202123,V3998
20206030,V3999
20203071,V4000
20205089,V4001
20201114,V4002
20201143,V4003
20203239,V4004
20205020,V4005
20203032,V4006
20203117,V4007
20202079,V4008
20201112,V4009
20202170,V4010
20202080,V4011
20205041,V4012
20201119,V4013
20204048,V4014
20201038,V4015
20201008,V4016
20203238,V4017
20201154,V4018
20201090,V4019
20203129,V4020
20201164,V4021
20201132,V4022
20201155,V4023
20201153,V4024
20201262,V4025
20202060,V4026
20201144,V4027
20203175,V4028
20201255,V4029
20203214,V4030
20205124,V4031
20202096,V4032
20201025,V4033
20202132,V4034
20203040,V4035
20203119,V4036
20202070,V4037
20201081,V4038
20203190,V4039
20203114,V4040
20203173,V4041
20202166,V4042
20203226,V4043
20208006,V4044
20203111,V4045
20205039,V4046
20205045,V4047
20203130,V4048
20203010,V4049
20205109,V4050
20204067,V4051
20201251,V4052
20201091,V4053
20201064,V4054
20203211,V4055
20201200,V4056
20203139,V4057
20203250,V4058
20208001,V4059
20203148,V4060
20201249,V4061
20202172,V4062
20201151,V4063
20202020,V4064
20201226,V4065
20205028,V4066
20201133,V4067
20202147,V4068
20204035,V4069
20201072,V4070
20203089,V4071
20202151,V4072
20201231,V4073
20202168,V4074
20201023,V4075
20201070,V4076
20201095,V4077
20205129,V4078
20205118,V4079
20205009,V4080
20203235,V4081
20202111,V4082
20204071,V4083
20204019,V4084
20205116,V4085
20201158,V4086
20201034,V4087
20202025,V4088
20201035,V4089
20201207,V4090
20201229,V4091
20201104,V4092
20203199,V4093
20203124,V4094
20201213,V4095
20201189,V4096
20203153,V4097
20201088,V4098
20202157,V4099
20201092,V4100
20203057,V4101
20206014,V4102
20203212,V4103
20202128,V4104
20202156,V4105
20202032,V4106
20202177,V4107
20206012,V4108
20202015,V4109
20201003,V4110
20207024,V4111
20201066,V4112
20203194,V4113
20207002,V4114
20206028,V4115
20203142,V4116
20203064,V4117
20203106,V4118
20203184,V4119
20203206,V4120
20205002,V4121
20202065,V4122
20203188,V4123
20205098,V4124
20201162,V4125
20207001,V4126
20203030,V4127
20202099,V4128
20202035,V4129
20202090,V4130
20201239,V4131
20206018,V4132
20203123,V4133
20205027,V4134
20205074,V4135
20201126,V4136
20203132,V4137
20205130,V4138
20207028,V4139
20202106,V4140
20201241,V4141
20203236,V4142
20205111,V4143
20202075,V4144
20203234,V4145
20204037,V4146
20203033,V4147
20201044,V4148
20203094,V4149
20205015,V4150
20201204,V4151
20203157,V4152
20201187,V4153
20203135,V4154
20201137,V4155
20204082,V4156
20201056,V4157
20203171,V4158
20202145,V4159
20201140,V4160
20203198,V4161
20201138,V4162
20201007,V4163
20203043,V4164
20201016,V4165
20204036,V4166
20202069,V4167
20207019,V4168
20205050,V4169
20202176,V4170
20207011,V4171
20205072,V4172
20203029,V4173
20205093,V4174
20202023,V4175
20203093,V4176
20208003,V4177
20201159,V4178
20201063,V4179
20201087,V4180
20203018,V4181
20206020,V4182
20205031,V4183
20202091,V4184
20202159,V4185
20203005,V4186
20203042,V4187
20203209,V4188
20205117,V4189
20203109,V4190
20201102,V4191
20205025,V4192
20201195,V4193
20204069,V4194
20201224,V4195
20201084,V4196
20201198,V4197
20203107,V4198
20201040,V4199
20204039,V4200
20201240,V4201
20204063,V4202
20204022,V4203
20203245,V4204
20203035,V4205
20203001,V4206
20205056,V4207
20202050,V4208
20202116,V4209
20202122,V4210
20202101,V4211
20203056,V4212
20203210,V4213
20202014,V4214
20203243,V4215
20201080,V4216
20201120,V4217
20205133,V4218
20203046,V4219
20201130,V4220
20204076,V4221
20201211,V4222
20203225,V4223
20206015,V4224
20203122,V4225
20202076,V4226
20201135,V4227
20203081,V4228
20205081,V4229
20205032,V4230
20204075,V4231
20207025,V4232
20204085,V4233
20204034,V4234
20201163,V4235
20205033,V4236
20201172,V4237
20201181,V4238
20204017,V4239
20203241,V4240
20202154,V4241
20203108,V4242
20205036,V4243
20203187,V4244
20202089,V4245
20203136,V4246
20203009,V4247
20202084,V4248
20201101,V4249
20201094,V4250
20203008,V4251
20201124,V4252
20205064,V4253
20203217,V4254
20203037,V4255
20203075,V4256
20203204,V4257
20203249,V4258
20202034,V4259
20201041,V4260
20205019,V4261
20201257,V4262
20205052,V4263
20205073,V4264
20207020,V4265
20207023,V4266
20202110,V4267
20202093,V4268
20201125,V4269
20201062,V4270
20201067,V4271
20205125,V4272
20203060,V4273
20202195,V4274
20203101,V4275
20201142,V4276
20205053,V4277
20203080,V4278
20203041,V4279
20207006,V4280
20202114,V4281
20203096,V4282
20204011,V4283
20202164,V4284
20203218,V4285
20201220,V4286
20201234,V4287
20201004,V4288
20202012,V4289
20201258,V4290
20201252,V4291
20201026,V4292
20205022,V4293
20202119,V4294
20201052,V4295
20203229,V4296
20202193,V4297
20203079,V4298
20204050,V4299
20201233,V4300
20201146,V4301
20205065,V4302
20202028,V4303
20203127,V4304
20205123,V4305
20203077,V4306
20202171,V4307
20201039,V4308
20205071,V4309
20201129,V4310
20201031,V4311
20201177,V4312
20202178,V4313
20205120,V4314
20201218,V4315
20203121,V4316
20201193,V4317
20205063,V4318
20204015,V4319
20205094,V4320
20205057,V4321
20206027,V4322
20202108,V4323
20203087,V4324
20203125,V4325
20202007,V4326
20201131,V4327
20203020,V4328
20203165,V4329
20202022,V4330
20202051,V4331
20203045,V4332
20201169,V4333
20201238,V4334
20203104,V4335
20201086,V4336
20201225,V4337
20204007,V4338
20205066,V4339
20201150,V4340
20203246,V4341
20201219,V4342
20201191,V4343
20202139,V4344
20203031,V4345
20203112,V4346
20207018,V4347
20201188,V4348
20202038,V4349
20204047,V4350
20203090,V4351
20201136,V4352
20203004,V4353
20202029,V4354
20203126,V4355
20201174,V4356
20201208,V4357
20205018,V4358
20201019,V4359
20205091,V4360
20204046,V4361
20203202,V4362
20203208,V4363
20202169,V4364
20204028,V4365
20202046,V4366
20205026,V4367
20205007,V4368
20201001,V4369
20203066,V4370
20205024,V4371
20202129,V4372
20202019,V4373
20202073,V4374
20202153,V4375
20203115,V4376
20203088,V4377
20205047,V4378
20202191,V4379
20205075,V4380
20206006,V4381
20203189,V4382
20201194,V4383
20203025,V4384
20203086,V4385
20203161,V4386
20202081,V4387
20203168,V4388
20202140,V4389
20205058,V4390
20201079,V4391
20204025,V4392
20202125,V4393
20204079,V4394
20202144,V4395
20203065,V4396
20201009,V4397
20203100,V4398
20203069,V4399
20201036,V4400
20208004,V4401
20205016,V4402
20204033,V4403
20201222,V4404
20201053,V4405
20201061,V4406
20203061,V4407
20203215,V4408
20201082,V4409
20203023,V4410
20205078,V4411
20201122,V4412
20204006,V4413
20202186,V4414
20203078,V4415
20201013,V4416
20203120,V4417
20207027,V4418
20201176,V4419
20201152,V4420
20203028,V4421
20202121,V4422
20204078,V4423
20201068,V4424
20201014,V4425
20202183,V4426
20203003,V4427
20202002,V4428
20201149,V4429
20203221,V4430
20205080,V4431
20201184,V4432
20205046,V4433
20206004,V4434
20203248,V4435
20202057,V4436
20201141,V4437
20205097,V4438
20201214,V4439
20201010,V4440
20201127,V4441
20203054,V4442
20201057,V4443
20205034,V4444
20205008,V4445
20201099,V4446
20201246,V4447
20202006,V4448
20203138,V4449
20203091,V4450
20204041,V4451
20202138,V4452
20202162,V4453
20206017,V4454
20201029,V4455
20203192,V4456
20201256,V4457
20205038,V4458
20203240,V4459
20201216,V4460
20202077,V4461
20205070,V4462
20202135,V4463
20202182,V4464
20202181,V4465
20203140,V4466
20202017,V4467
20202005,V4468
20205103,V4469
20202042,V4470
20202027,V4471
20203186,V4472
20201077,V4473
20203231,V4474
20203150,V4475
20204058,V4476
20202155,V4477
20202173,V4478
20202074,V4479
20201183,V4480
20205006,V4481
20205126,V4482
20201168,V4483
20205062,V4484
20203085,V4485
20204027,V4486
20202055,V4487
20204014,V4488
20202146,V4489
20204045,V4490
20204077,V4491
20204064,V4492
20205076,V4493
20202113,V4494
20202030,V4495
20203082,V4496
20205113,V4497
20203026,V4498
20201192,V4499
20204024,V4500
20203145,V4501
20204056,V4502
20203151,V4503
20203170,V4504
20204051,V4505
20201221,V4506
20201109,V4507
20201113,V4508
20202148,V4509
20201117,V4510
20201083,V4511
20202117,V4512
20204057,V4513
20203182,V4514
20201260,V4515
20203180,V4516
20201097,V4517
20204026,V4518
20202165,V4519
20203059,V4520
20201248,V4521
20203169,V4522
20201147,V4523
20202043,V4524
20202067,V4525
20203183,V4526
20205012,V4527
20201228,V4528
20203174,V4529
20203073,V4530
20201017,V4531
20201227,V4532
20203141,V4533
20202036,V4534
20204070,V4535
20204002,V4536
20206001,V4537
20202137,V4538
20203016,V4539
20206013,V4540
20204055,V4541
20202001,V4542
20201028,V4543
20202149,V4544
20201156,V4545
20202010,V4546
20201005,V4547
20201055,V4548
20207012,V4549
20204043,V4550
20201161,V4551
20203019,V4552
20202120,V4553
20202021,V4554
20205084,V4555
20203154,V4556
20201230,V4557
20201089,V4558
20203247,V4559
20207016,V4560
20203044,V4561
20201108,V4562
20205021,V4563
20205003,V4564
20202078,V4565
20205115,V4566
20202150,V4567
20202112,V4568
20207014,V4569
20201115,V4570
20202103,V4571
20203102,V4572
20206007,V4573
20201020,V4574
20204023,V4575
20201069,V4576
20201030,V4577
20201235,V4578
20205085,V4579
20202185,V4580
20202136,V4581
20205107,V4582
20201157,V4583
20202152,V4584
20205088,V4585
20201050,V4586
20202179,V4587
20204042,V4588
20203133,V4589
20202031,V4590
20202052,V4591
20204009,V4592
20203216,V4593
20203219,V4594
20201128,V4595
20201074,V4596
20206031,V4597
20205060,V4598
20201139,V4599
20201261,V4600
20207021,V4601
20201123,V4602
20201049,V4603
20201015,V4604
20203251,V4605
20206002,V4606
20202048,V4607
20203034,V4608
20201054,V4609
20201018,V4610
20202003,V4611
20204031,V4612
20203067,V4613
20204018,V4614
20203110,V4615
20201103,V4616
20202107,V4617
20203166,V4618
20201024,V4619
20201206,V4620
20202142,V4621
20201203,V4622
20201075,V4623
20206009,V4624
20202045,V4625
20204059,V4626
20205132,V4627
20203200,V4628
20205090,V4629
20205037,V4630
20201111,V4631
20202158,V4632
20202167,V4633
20202040,V4634
20201107,V4635
20203224,V4636
20203147,V4637
20202184,V4638
20201190,V4639
20201245,V4640
20204083,V4641
20203207,V4642
20201259,V4643
20202068,V4644
20201178,V4645
20203196,V4646
20206016,V4647
20206008,V4648
20201105,V4649
20201171,V4650
20202161,V4651
20205010,V4652
20202085,V4653
20206026,V4654
20201199,V4655
20201085,V4656
20206024,V4657
20201027,V4658
20202024,V4659
20203092,V4660
20206029,V4661
20204080,V4662
20204049,V4663
20205011,V4664
20201076,V4665
20203227,V4666
20201012,V4667
20205137,V4668
20204038,V4669
20202174,V4670
20205122,V4671
20201048,V4672
20202054,V4673
20203242,V4674
20201210,V4675
20204016,V4676
20202192,V4677
20201179,V4678
20205082,V4679
20202115,V4680
20205079,V4681
20203022,V4682
20202083,V4683
20204062,V4684
20202026,V4685
20201254,V4686
20201160,V4687
20202104,V4688
20205131,V4689
20201134,V4690
20202086,V4691
20202126,V4692
20202011,V4693
20202047,V4694
20202064,V4695
20201060,V4696
20205087,V4697
20206021,V4698
20201046,V4699
20203149,V4700
20204052,V4701
20202194,V4702
20207010,V4703
20205121,V4704
20191119,V4705
20192173,V4706
20193073,V4707
20192170,V4708
20197003,V4709
20194003,V4710
20191322,V4711
20193148,V4712
20192171,V4713
20192038,V4714
20194038,V4715
20195069,V4716
20193071,V4717
20193006,V4718
20194020,V4719
20194053,V4720
20197018,V4721
20193115,V4722
20197021,V4723
20191214,V4724
20192073,V4725
20191117,V4726
20191169,V4727
20191207,V4728
20192176,V4729
20198001,V4730
20191012,V4731
20194030,V4732
20192130,V4733
20191066,V4734
20195135,V4735
20191133,V4736
20191089,V4737
20194050,V4738
20193168,V4739
20191125,V4740
20191078,V4741
20192016,V4742
20191071,V4743
20195043,V4744
20195073,V4745
20191274,V4746
20196003,V4747
20192149,V4748
20197016,V4749
20195106,V4750
20194051,V4751
20195074,V4752
20194068,V4753
20192152,V4754
20192072,V4755
20191171,V4756
20193015,V4757
20195142,V4758
20191035,V4759
20192151,V4760
20194076,V4761
20192247,V4762
20193029,V4763
20192239,V4764
20192104,V4765
20192039,V4766
20196023,V4767
20192226,V4768
20193060,V4769
20191096,V4770
20191076,V4771
20195116,V4772
20194072,V4773
20191200,V4774
20193004,V4775
20192233,V4776
20191026,V4777
20192082,V4778
20193090,V4779
20191248,V4780
20197020,V4781
20196011,V4782
20191321,V4783
20193009,V4784
20191250,V4785
20191256,V4786
20193099,V4787
20195063,V4788
20191105,V4789
20194032,V4790
20194014,V4791
20191261,V4792
20193127,V4793
20195119,V4794
20193069,V4795
20191120,V4796
20197010,V4797
20194067,V4798
20195081,V4799
20193134,V4800
20196010,V4801
20192096,V4802
20194055,V4803
20191127,V4804
20191209,V4805
20191057,V4806
20192129,V4807
20193139,V4808
20191154,V4809
20192052,V4810
20192078,V4811
20193052,V4812
20191262,V4813
20194080,V4814
20191313,V4815
20191063,V4816
20194086,V4817
20193123,V4818
20192208,V4819
20192087,V4820
20191296,V4821
20192127,V4822
20193177,V4823
20193167,V4824
20195099,V4825
20194061,V4826
20193013,V4827
20191004,V4828
20191213,V4829
20191215,V4830
20193129,V4831
20193053,V4832
20191092,V4833
20194092,V4834
20191232,V4835
20194084,V4836
20195105,V4837
20192107,V4838
20195120,V4839
20193153,V4840
20191158,V4841
20192147,V4842
20194077,V4843
20192203,V4844
20191151,V4845
20191087,V4846
20195016,V4847
20191303,V4848
20192219,V4849
20192216,V4850
20192206,V4851
20195122,V4852
20194029,V4853
20195084,V4854
20191283,V4855
20191305,V4856
20194059,V4857
20192027,V4858
20191101,V4859
20193048,V4860
20193023,V4861
20191128,V4862
20192172,V4863
20194042,V4864
20191141,V4865
20192084,V4866
20191230,V4867
20192020,V4868
20193046,V4869
20192112,V4870
20195026,V4871
20193064,V4872
20194104,V4873
20194110,V4874
20191324,V4875
20191075,V4876
20196002,V4877
20194097,V4878
20192186,V4879
20193179,V4880
20192003,V4881
20191291,V4882
20194098,V4883
20191007,V4884
20191132,V4885
20191263,V4886
20193183,V4887
20195098,V4888
20192217,V4889
20193102,V4890
20192137,V4891
20198002,V4892
20192131,V4893
20191307,V4894
20193180,V4895
20191023,V4896
20192224,V4897
20192245,V4898
20194025,V4899
20191061,V4900
20191088,V4901
20194008,V4902
20191006,V4903
20193137,V4904
20191072,V4905
20193188,V4906
20194048,V4907
20193103,V4908
20191060,V4909
20194079,V4910
20192019,V4911
20193083,V4912
20192165,V4913
20192118,V4914
20191167,V4915
20196021,V4916
20191136,V4917
20193176,V4918
20193042,V4919
20191260,V4920
20192047,V4921
20191028,V4922
20192227,V4923
20193151,V4924
20192174,V4925
20193159,V4926
20194013,V4927
20192238,V4928
20193096,V4929
20192162,V4930
20191281,V4931
20197024,V4932
20191199,V4933
20193130,V4934
20192155,V4935
20195027,V4936
20194011,V4937
20193187,V4938
20195038,V4939
20191257,V4940
20192237,V4941
20193117,V4942
20195009,V4943
20192077,V4944
20191195,V4945
20191193,V4946
20191273,V4947
20193146,V4948
20191183,V4949
20193097,V4950
20192213,V4951
20191175,V4952
20191113,V4953
20193161,V4954
20195061,V4955
20195139,V4956
20192157,V4957
20193194,V4958
20192060,V4959
20191039,V4960
20193119,V4961
20192048,V4962
20192205,V4963
20191285,V4964
20193113,V4965
20191202,V4966
20195060,V4967
20192228,V4968
20191312,V4969
20193032,V4970
20191191,V4971
20191043,V4972
20191176,V4973
20197013,V4974
20191112,V4975
20191277,V4976
20193040,V4977
20195023,V4978
20192197,V4979
20192028,V4980
20191150,V4981
20191240,V4982
20191162,V4983
20193089,V4984
20195052,V4985
20191212,V4986
20193124,V4987
20191222,V4988
20191282,V4989
20191099,V4990
20193056,V4991
20193154,V4992
20195017,V4993
20191020,V4994
20193178,V4995
20191170,V4996
20193045,V4997
20192229,V4998
20191229,V4999
20194022,V5000
20196016,V5001
20191048,V5002
20193132,V5003
20192158,V5004
20192091,V5005
20191223,V5006
20195064,V5007
20191148,V5008
20193145,V5009
20192026,V5010
20195091,V5011
20191287,V5012
20193114,V5013
20191116,V5014
20191203,V5015
20192004,V5016
20193173,V5017
20192164,V5018
20191115,V5019
20192070,V5020
20195080,V5021
20195019,V5022
20191276,V5023
20193085,V5024
20196005,V5025
20191073,V5026
20192142,V5027
20193017,V5028
20193080,V5029
20198004,V5030
20191098,V5031
20195056,V5032
20194085,V5033
20193067,V5034
20193074,V5035
20192008,V5036
20193105,V5037
20191329,V5038
20191016,V5039
20193118,V5040
20191015,V5041
20192062,V5042
20193049,V5043
20195013,V5044
20193078,V5045
20192207,V5046
20191168,V5047
20191102,V5048
20191279,V5049
20195140,V5050
20194096,V5051
20192083,V5052
20193116,V5053
20193150,V5054
20193186,V5055
20193010,V5056
20191246,V5057
20192049,V5058
20191093,V5059
20193036,V5060
20196019,V5061
20194089,V5062
20195070,V5063
20193088,V5064
20191163,V5065
20191110,V5066
20192144,V5067
20193166,V5068
20192138,V5069
20193147,V5070
20197019,V5071
20193135,V5072
20192209,V5073
20192031,V5074
20193126,V5075
20193021,V5076
20192053,V5077
20192156,V5078
20191309,V5079
20194065,V5080
20195097,V5081
20191293,V5082
20191216,V5083
20195127,V5084
20191326,V5085
20191254,V5086
20192011,V5087
20191189,V5088
20193008,V5089
20191111,V5090
20194018,V5091
20193024,V5092
20193016,V5093
20195086,V5094
20195144,V5095
20191064,V5096
20193152,V5097
20191085,V5098
20191186,V5099
20193027,V5100
20192014,V5101
20196001,V5102
20193072,V5103
20191149,V5104
20192056,V5105
20195147,V5106
20193084,V5107
20193001,V5108
20191114,V5109
20191156,V5110
20195125,V5111
20191090,V5112
20195094,V5113
20191206,V5114
20191029,V5115
20194054,V5116
20194047,V5117
20194101,V5118
20191164,V5119
20191269,V5120
20193162,V5121
20192150,V5122
20193142,V5123
20191034,V5124
20192128,V5125
20197008,V5126
20191097,V5127
20191244,V5128
20191228,V5129
20194083,V5130
20195092,V5131
20191311,V5132
20193025,V5133
20195003,V5134
20195059,V5135
20191268,V5136
20191278,V5137
20193022,V5138
20195112,V5139
20195042,V5140
20191320,V5141
20195037,V5142
20192090,V5143
20191070,V5144
20197001,V5145
20191095,V5146
20193106,V5147
20193028,V5148
20196017,V5149
20192022,V5150
20192121,V5151
20193039,V5152
20193076,V5153
20195150,V5154
20192071,V5155
20191302,V5156
20196006,V5157
20191165,V5158
20194106,V5159
20195031,V5160
20193018,V5161
20194039,V5162
20191160,V5163
20192074,V5164
20193136,V5165
20191301,V5166
20192244,V5167
20191124,V5168
20191058,V5169
20194021,V5170
20192064,V5171
20195108,V5172
20193034,V5173
20191086,V5174
20196013,V5175
20194015,V5176
20193155,V5177
20194012,V5178
20192210,V5179
20192154,V5180
20191083,V5181
20193189,V5182
20192063,V5183
20191317,V5184
20193163,V5185
20191144,V5186
20195068,V5187
20193164,V5188
20191327,V5189
20193092,V5190
20191272,V5191
20191310,V5192
20192092,V5193
20191081,V5194
20191143,V5195
20192030,V5196
20192089,V5197
20192034,V5198
20193070,V5199
20193044,V5200
20193169,V5201
20197015,V5202
20195020,V5203
20191131,V5204
20191255,V5205
20195039,V5206
20194064,V5207
20195001,V5208
20191009,V5209
20195005,V5210
20197026,V5211
20197025,V5212
20192054,V5213
20191197,V5214
20195101,V5215
20194087,V5216
20193043,V5217
20192002,V5218
20194034,V5219
20192181,V5220
20193143,V5221
20195141,V5222
20191013,V5223
20195107,V5224
20191137,V5225
20194100,V5226
20191218,V5227
20192184,V5228
20192188,V5229
20191178,V5230
20194052,V5231
20191297,V5232
20191146,V5233
20191030,V5234
20194107,V5235
20196008,V5236
20191184,V5237
20191300,V5238
20194006,V5239
20195132,V5240
20193101,V5241
20194024,V5242
20193125,V5243
20195033,V5244
20192204,V5245
20192065,V5246
20195117,V5247
20195126,V5248
20192231,V5249
20195021,V5250
20191298,V5251
20192199,V5252
20193030,V5253
20195131,V5254
20195058,V5255
20195022,V5256
20191051,V5257
20191077,V5258
20194060,V5259
20192123,V5260
20192006,V5261
20194049,V5262
20194088,V5263
20192010,V5264
20192243,V5265
20191126,V5266
20191280,V5267
20193002,V5268
20193057,V5269
20192201,V5270
20192115,V5271
20193138,V5272
20191208,V5273
20195041,V5274
20192111,V5275
20191019,V5276
20193172,V5277
20193094,V5278
20195148,V5279
20195066,V5280
20191205,V5281
20193141,V5282
20192075,V5283
20192218,V5284
20197014,V5285
20192234,V5286
20191243,V5287
20191237,V5288
20191082,V5289
20193185,V5290
20197017,V5291
20191328,V5292
20196009,V5293
20196020,V5294
20191315,V5295
20193065,V5296
20195045,V5297
20191289,V5298
20195057,V5299
20198005,V5300
20191236,V5301
20192100,V5302
20191235,V5303
20195015,V5304
20195103,V5305
20191194,V5306
20192166,V5307
20193020,V5308
20191011,V5309
20194023,V5310
20195134,V5311
20193061,V5312
20192193,V5313
20193160,V5314
20192240,V5315
20195130,V5316
20192088,V5317
20191109,V5318
20191318,V5319
20194094,V5320
20192116,V5321
20191008,V5322
20194066,V5323
20192035,V5324
20191253,V5325
20192099,V5326
20196014,V5327
20193121,V5328
20194069,V5329
20192211,V5330
20192113,V5331
20191217,V5332
20192140,V5333
20193195,V5334
20191173,V5335
20194007,V5336
20195114,V5337
20192191,V5338
20194016,V5339
20192126,V5340
20195049,V5341
20195025,V5342
20193007,V5343
20192143,V5344
20192032,V5345
20192086,V5346
20194078,V5347
20191027,V5348
20192013,V5349
20195055,V5350
20193095,V5351
20192175,V5352
20191219,V5353
20193031,V5354
20194037,V5355
20192248,V5356
20192050,V5357
20194026,V5358
20192105,V5359
20196027,V5360
20191049,V5361
20193192,V5362
20193059,V5363
20194103,V5364
20191056,V5365
20192246,V5366
